"Date/Time","Interface - In Utilization (%)","Interface - Out Utilization (%)","Interface Discards - In (%)","Interface Discards - Out (%)","Interface Discards - In (pkt)","Interface Discards - Out (pkt)","Interface Errors - In (%)","Interface Errors - Out (%)","Interface Errors - In (pkt)","Interface Errors - Out (pkt)","Interface - In (bps)","Interface - Out (bps)","Interface - In (MB)","Interface - Out (MB)","Interface - In (pkt)","Interface - Out (pkt)","Interface - In (pkt/sec)","Interface - Out (pkt/sec)",
"01/16/2016 22:30","          0.27","         19.86","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1687299","     123552032","          188.556","        13806.939","       796575","      3886864","          891.023","         4347.723",
"01/16/2016 22:45","          0.33","         17.49","         0.00","         0.33","            0","        11698","         0.00","         0.00","            0","            0","       2024591","     108766624","          228.273","        12263.437","      1169049","      3566821","         1296.063","         3954.347",
"01/16/2016 23:00","          0.22","          0.64","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1375525","       4011389","          153.715","          448.273","       515630","       733577","          576.767","          820.556",
"01/16/2016 23:15","          0.61","         46.86","         0.00","         0.73","            0","        63935","         0.00","         0.00","            0","            0","       3801486","     291463684","          428.618","        32862.532","      3658119","      8671266","         4055.564","         9613.377",
"01/16/2016 23:30","          0.51","         61.02","         0.00","         0.96","            0","       104452","         0.00","         0.00","            0","            0","       3163479","     379559479","          351.146","        42131.104","      3095522","     10767693","         3485.948","        12125.780",
"01/16/2016 23:45","          0.29","          7.28","         0.00","         0.25","            0","         4979","         0.00","         0.00","            0","            0","       1814101","      45265556","          206.127","         5143.299","       942398","      1957369","         1036.741","         2153.321",
"01/17/2016 00:00","          0.20","          0.47","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1254639","       2923679","          142.401","          331.838","       479909","       708616","          528.534","          780.414",
"01/17/2016 00:15","          0.44","          8.51","         0.00","         0.07","            0","         1566","         0.00","         0.00","            0","            0","       2751588","      52952389","          306.114","         5890.953","      1021194","      2161925","         1147.409","         2429.129",
"01/17/2016 00:30","          0.56","         44.69","         0.00","         0.35","            0","        29776","         0.00","         0.00","            0","            0","       3466719","     277943817","          392.173","        31442.395","      3544130","      8357983","         3916.166","         9235.340",
"01/17/2016 00:45","          0.28","         15.90","         0.00","         0.28","            0","         9507","         0.00","         0.00","            1","            0","       1765867","      98872864","          198.660","        11123.197","      1034377","      3401184","         1149.308","         3779.093",
"01/17/2016 01:00","          0.33","          0.46","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2054598","       2862156","          232.426","          323.781","       569110","       740087","          628.851","          817.776",
"01/17/2016 01:15","          0.68","         43.79","         0.00","         0.38","            0","        30467","         0.00","         0.00","            0","            0","       4234248","     272343079","          471.589","        30332.209","      3146719","      7967811","         3531.671","         8942.549",
"01/17/2016 01:30","          0.62","          8.35","         0.00","         0.03","            0","          578","         0.00","         0.00","            0","            0","       3877658","      51959198","          435.267","         5832.420","      1944107","      2127627","         2164.930","         2369.295",
"01/17/2016 01:45","          0.56","         30.63","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3453737","     190520386","          388.545","        21433.545","      2106544","      5963743","         2340.604","         6626.381",
"01/17/2016 02:00","          0.21","          0.49","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1317505","       3050551","          149.701","          346.619","       487485","       725577","          536.287","          798.215",
"01/17/2016 02:15","          0.28","          2.81","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1744658","      17469770","          195.620","         1958.798","       733817","      1181046","          818.079","         1316.662",
"01/17/2016 02:30","          0.23","          5.66","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1415555","      35207912","          159.781","         3974.093","       554772","      1742830","          614.365","         1930.044",
"01/17/2016 02:45","          0.33","         15.04","         0.00","         0.37","            0","        12170","         0.00","         0.00","            0","            0","       2023835","      93565987","          225.911","        10444.303","      1436193","      3253009","         1608.279","         3642.787",
"01/17/2016 03:00","          0.20","          0.48","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1257487","       2988729","          142.253","          338.100","       490541","       739819","          542.034","          817.480",
"01/17/2016 03:15","          0.25","          2.24","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1566532","      13921320","          176.235","         1566.148","       630841","      1032289","          700.934","         1146.988",
"01/17/2016 03:30","          0.38","          9.55","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2390166","      59417652","          267.997","         6662.204","      1791396","      2267245","         1997.097","         2527.586",
"01/17/2016 03:45","          0.33","         17.11","         0.00","         0.29","            0","        10440","         0.00","         0.00","            0","            0","       2023473","     106419037","          227.388","        11958.839","      1408081","      3641152","         1566.275","         4050.225",
"01/17/2016 04:00","          2.14","          1.69","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      13334296","      10523339","         1506.775","         1189.137","      1657563","      2343945","         1833.587","         2592.860",
"01/17/2016 04:15","          0.25","          3.25","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1568371","      20206276","          192.910","         2485.372","       691729","      1309715","          702.977","         1331.011",
"01/17/2016 04:30","          0.28","          7.18","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1754169","      44690315","          197.563","         5033.247","      1132216","      1857354","         1256.622","         2061.436",
"01/17/2016 04:45","          0.28","         16.30","         0.00","         0.01","            0","          248","         0.00","         0.00","            0","            0","       1770136","     101402725","          199.583","        11433.158","      1032547","      3400764","         1144.731","         3770.248",
"01/17/2016 05:00","          0.18","          0.86","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1107151","       5366292","          124.554","          603.708","       454962","       753011","          505.513","          836.679",
"01/17/2016 05:15","          0.69","         62.99","         0.00","         0.95","            0","       100081","         0.00","         0.00","            0","            0","       4287592","     391806458","          441.622","        40356.065","      4268066","     10413219","         5179.692","        12637.401",
"01/17/2016 05:30","          0.72","         64.26","         0.00","         0.53","            0","        59215","         0.00","         0.00","            0","            0","       4451327","     399683380","          492.428","        44214.972","      5033244","     11197950","         5687.281","        12653.051",
"01/17/2016 05:45","          0.26","          9.42","         0.00","         0.68","            0","        15463","         0.00","         0.00","            0","            0","       1610451","      58607491","          180.773","         6578.691","       873670","      2243016","          972.906","         2497.791",
"01/17/2016 06:00","          0.21","          0.46","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1276185","       2881599","          145.166","          327.782","       448698","       675752","          493.075","          742.585",
"01/17/2016 06:15","          0.25","          3.73","         0.00","         0.00","            0","            0","         0.00","         0.00","            1","            0","       1544538","      23196552","          177.043","         2658.905","       641913","      1253890","          700.014","         1367.383",
"01/17/2016 06:30","          0.29","          8.08","         0.00","         0.00","            0","            0","         0.00","         0.00","            1","            0","       1775010","      50262024","          195.473","         5535.105","      1115261","      1899115","         1265.904","         2155.636",
"01/17/2016 06:45","          0.30","         12.50","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1875290","      77770485","          211.908","         8788.064","      1266683","      2770662","         1401.198","         3064.892",
"01/17/2016 07:00","          0.21","          0.56","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1310902","       3506852","          146.002","          390.576","       453153","       688357","          508.589","          772.567",
"01/17/2016 07:15","          0.50","         22.91","         0.00","         0.00","            0","           21","         0.00","         0.00","            0","            0","       3115796","     142478928","          350.527","        16028.879","      2179201","      4503768","         2421.334","         5004.187",
"01/17/2016 07:30","          0.31","         15.63","         0.00","         0.04","            0","         1155","         0.00","         0.00","            0","            0","       1950992","      97217606","          219.243","        10924.829","       953332","      3266165","         1060.436","         3633.109",
"01/17/2016 07:45","          0.51","         31.61","         0.00","         0.02","            0","          939","         0.00","         0.00","            0","            0","       3200392","     196607162","          359.644","        22093.730","      2063258","      6108722","         2295.059","         6795.019",
"01/17/2016 08:00","          0.30","          3.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1883593","      21118174","          210.727","         2362.596","       861892","      1193385","          963.008","         1333.391",
"01/17/2016 08:15","          0.37","          3.50","         0.00","         0.00","            0","           38","         0.00","         0.00","            1","            0","       2326909","      21781164","          264.395","         2474.885","       705921","      1264733","          776.591","         1391.345",
"01/17/2016 08:30","          0.34","         19.00","         0.00","         0.00","            0","           18","         0.00","         0.00","            0","            0","       2119186","     118168983","          237.614","        13249.698","      1506101","      3810421","         1679.042","         4247.961",
"01/17/2016 08:45","          0.29","         17.21","         0.00","         0.12","            0","         4344","         0.00","         0.00","            0","            0","       1815067","     107041183","          203.741","        12015.372","      1052243","      3542206","         1171.763","         3944.550",
"01/17/2016 09:00","          0.20","          0.52","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1226391","       3264406","          137.509","          366.022","       429035","       665699","          478.300","          742.139",
"01/17/2016 09:15","          0.31","          4.17","         0.00","         0.00","            0","           18","         0.00","         0.00","            1","            0","       1903453","      25906900","          216.042","         2940.433","       734890","      1304753","          809.350","         1436.953",
"01/17/2016 09:30","          0.24","          2.95","         0.00","         0.00","            0","            0","         0.00","         0.00","            4","            0","       1469063","      18358389","          164.902","         2060.729","       658832","      1074092","          733.666","         1196.094",
"01/17/2016 09:45","          0.29","         13.70","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1815368","      85241402","          204.456","         9600.312","      1105576","      2981892","         1227.054","         3309.536",
"01/17/2016 10:00","          0.20","          0.52","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1234922","       3246260","          138.466","          363.987","       438150","       664043","          488.462","          740.293",
"01/17/2016 10:15","          0.26","          3.63","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1644981","      22558636","          203.155","         2785.991","       723891","      1319881","          732.683","         1335.912",
"01/17/2016 10:30","          0.35","          2.45","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2190998","      15246324","          245.392","         1707.588","       672015","      1055789","          750.017","         1178.336",
"01/17/2016 10:45","          0.37","         20.21","         0.00","         0.69","            0","        28361","         0.00","         0.00","            1","            0","       2295033","     125710960","          259.626","        14221.052","      1774166","      4074810","         1960.404","         4502.552",
"01/17/2016 11:00","          0.34","          0.70","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2137330","       4345761","          240.984","          489.985","       540651","       770771","          599.391","          854.513",
"01/17/2016 11:15","          0.63","         61.36","         0.00","         0.57","            0","        63012","         0.00","         0.00","            0","            0","       3911557","     381688202","          439.072","        42844.500","      4012640","     11003686","         4468.419","        12253.548",
"01/17/2016 11:30","          0.59","         62.45","         0.00","         0.75","            0","        85002","         0.00","         0.00","            0","            0","       3665320","     388451813","          412.807","        43749.388","      2406835","     11297617","         2671.293","        12538.976",
"01/17/2016 11:45","          0.31","          9.31","         0.00","         0.56","            0","        12848","         0.00","         0.00","            0","            0","       1953901","      57914314","          221.279","         6558.796","       897211","      2262160","          990.299","         2496.865",
"01/17/2016 12:00","          0.23","          0.47","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1449957","       2907213","          161.126","          323.064","       484294","       662569","          544.763","          745.297",
"01/17/2016 12:15","          0.28","          2.98","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1726552","      18524527","          194.669","         2088.640","       707652","      1284379","          784.537","         1423.923",
"01/17/2016 12:30","          0.45","          1.18","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2809248","       7369725","          287.948","          755.397","      2211510","       769962","         2696.963","          938.978",
"01/17/2016 12:45","          0.40","         17.04","         0.00","         0.03","            0","         1030","         0.00","         0.00","            0","            0","       2485232","     105989075","          278.035","        11857.528","      2015968","      3472911","         2252.478","         3880.347",
"01/17/2016 13:00","          0.23","          0.49","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1408723","       3040874","          159.890","          345.139","       499909","       648791","          550.561","          714.528",
"01/17/2016 13:15","          0.55","         37.81","         0.00","         0.05","            0","         3265","         0.00","         0.00","            0","            0","       3428086","     235157730","          379.232","        26014.325","      2135564","      6971787","         2413.067","         7877.726",
"01/17/2016 13:30","          0.26","         14.06","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1603116","      87459518","          182.154","         9937.588","       757765","      3080475","          833.625","         3388.861",
"01/17/2016 13:45","          0.49","         32.83","         0.00","         0.52","            0","        32685","         0.00","         0.00","            0","            0","       3076958","     204205063","          344.235","        22845.442","      2646206","      6216686","         2956.655","         6946.018",
"01/17/2016 14:00","          0.21","          0.47","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1297413","       2932547","          146.608","          331.378","       465737","       704079","          515.196","          778.848",
"01/17/2016 14:15","          0.29","          2.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1832010","      14927980","          205.643","         1675.666","       657222","      1055413","          731.873","         1175.293",
"01/17/2016 14:30","          0.25","         12.27","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1558647","      76320450","          175.543","         8595.590","       583399","      2704011","          647.502","         3001.122",
"01/17/2016 14:45","          0.36","         15.26","         0.00","         0.03","            0","          861","         0.00","         0.00","            0","            0","       2266893","      94903625","          256.442","        10735.972","      1452935","      3343340","         1605.453","         3694.298",
"01/17/2016 15:00","          0.24","          1.11","         0.00","         0.11","            0","         1034","         0.00","         0.00","            0","            0","       1471181","       6879137","          164.404","          768.744","       567053","       980703","          634.287","         1096.983",
"01/17/2016 15:15","          0.35","          2.45","         0.00","         0.01","            0","           84","         0.00","         0.00","            0","            0","       2180614","      15242035","          243.139","         1699.487","       739844","      1046679","          829.422","         1173.407",
"01/17/2016 15:30","          0.30","          7.17","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1859263","      44620785","          211.491","         5075.614","       916198","      1832592","         1006.811","         2013.837",
"01/17/2016 15:45","          0.37","          6.55","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2283441","      40727367","          257.173","         4586.919","      1644532","      1763760","         1825.230","         1957.558",
"01/17/2016 16:00","          0.24","          0.51","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1484842","       3191367","          166.302","          357.433","       522916","       677601","          583.612","          756.251",
"01/17/2016 16:15","          0.30","          3.44","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1873708","      21379080","          212.432","         2423.853","       807005","      1228306","          889.752","         1354.251",
"01/17/2016 16:30","          0.31","          5.38","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1929477","      33488720","          215.378","         3738.178","      1033927","      1532514","         1157.813","         1716.141",
"01/17/2016 16:45","          0.31","          6.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1943046","      39143547","          218.107","         4393.863","      1022803","      1727779","         1138.979","         1924.030",
"01/17/2016 17:00","          0.27","          0.59","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1692552","       3659593","          190.835","          412.619","       617917","       735327","          685.052","          815.218",
"01/17/2016 17:15","          0.56","         61.20","         0.00","         1.23","            0","       139075","         0.00","         0.00","            0","            0","       3469375","     380637970","          394.641","        43297.567","      2944714","     11189400","         3235.949","        12296.044",
"01/17/2016 17:30","          0.36","         50.33","         0.00","         0.13","            0","        11366","         0.00","         0.00","            0","            0","       2242666","     313036560","          250.338","        34942.706","      1589940","      9069937","         1780.448","        10156.704",
"01/17/2016 17:45","          0.27","          5.00","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1656761","      31108578","          184.729","         3468.606","       725029","      1515071","          812.813","         1698.510",
"01/17/2016 18:00","          0.23","          0.48","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1400057","       3007293","          159.432","          342.456","       516248","       650524","          566.683","          714.077",
"01/17/2016 18:15","          0.30","          4.22","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1881596","      26258238","          210.033","         2931.076","       830176","      1349296","          929.648","         1510.970",
"01/17/2016 18:30","          0.28","         15.11","         0.00","         0.02","            0","          641","         0.00","         0.00","            0","            0","       1741386","      93966309","          197.430","        10653.430","       810561","      3211487","          893.673","         3540.780",
"01/17/2016 18:45","          0.29","         20.93","         0.00","         0.22","            0","         9097","         0.00","         0.00","            1","            0","       1816391","     130202850","          202.301","        14501.343","       922030","      4097026","         1034.826","         4598.233",
"01/17/2016 19:00","          0.24","          0.52","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1522735","       3226781","          172.259","          365.030","       550166","       649909","          607.918","          718.131",
"01/17/2016 19:15","          0.45","         18.85","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2771462","     117255028","          338.465","        14319.770","      1571971","      4103973","         1608.978","         4200.586",
"01/17/2016 19:30","          0.31","         28.03","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1922109","     174358582","          220.322","        19985.852","      1118489","      5508028","         1219.726","         6006.574",
"01/17/2016 19:45","          0.50","         14.78","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3086916","      91958168","          346.506","        10322.305","      2704809","      3114237","         3012.037","         3467.970",
"01/17/2016 20:00","          0.21","          0.53","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1283307","       3283297","          143.891","          368.140","       485556","       644029","          541.311","          717.981",
"01/17/2016 20:15","          0.30","          7.76","         0.00","         0.04","            0","          821","         0.00","         0.00","            0","            0","       1837005","      48243809","          205.745","         5403.306","       867608","      1871916","          968.313","         2089.192",
"01/17/2016 20:30","          0.26","          9.81","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1646883","      61047386","          186.304","         6905.986","       810674","      2297690","          895.772","         2538.884",
"01/17/2016 20:45","          0.33","         14.03","         0.00","         0.22","            0","         6587","         0.00","         0.00","            0","            0","       2074533","      87294830","          232.348","         9777.021","      1452431","      2928065","         1621.017","         3267.930",
"01/17/2016 21:00","          0.20","          0.45","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1248954","       2805604","          140.820","          316.332","       464460","       658066","          514.922","          729.563",
"01/17/2016 21:15","          0.40","          4.89","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2473880","      30409199","          278.002","         3417.234","       785140","      1517774","          873.348","         1688.291",
"01/17/2016 21:30","          0.32","         13.38","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1993124","      83208076","          202.053","         8435.219","      1118559","      2622245","         1379.234","         3233.348",
"01/17/2016 21:45","          0.39","         17.39","         0.00","         0.10","            0","         3624","         0.00","         0.00","            0","            0","       2412718","     108186165","          272.637","        12225.037","      1006654","      3652572","         1113.555","         4040.456",
"01/17/2016 22:00","          0.25","          0.48","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1559960","       2960786","          173.351","          329.017","       498166","       645333","          560.367","          725.909",
"01/17/2016 22:15","          0.38","          2.80","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2342845","      17444944","          296.370","         2206.786","       751195","      1212126","          742.288","         1197.753",
"01/17/2016 22:30","          0.25","          1.20","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1534629","       7475281","          169.576","          826.019","       538537","       757428","          609.205","          856.819",
"01/17/2016 22:45","          0.32","          6.10","         0.00","         0.00","            0","           19","         0.00","         0.00","            0","            0","       1968460","      37965469","          221.698","         4275.861","      1379362","      1609927","         1530.923","         1786.822",
"01/17/2016 23:00","          0.24","          0.77","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1466645","       4808932","          165.364","          542.207","       525194","       710583","          582.255","          787.786",
"01/17/2016 23:15","          0.71","         57.66","         0.00","         0.38","            0","        39441","         0.00","         0.00","            0","            0","       4439911","     358630402","          493.940","        39897.633","      4637813","     10245009","         5211.026","        11511.246",
"01/17/2016 23:30","          0.48","         27.76","         0.00","         0.14","            0","         7553","         0.00","         0.00","            0","            0","       2978114","     172649612","          339.505","        19682.056","      2669697","      5483994","         2927.299","         6013.151",
"01/17/2016 23:45","          0.29","          5.42","         0.00","         0.03","            0","          449","         0.00","         0.00","            0","            0","       1818937","      33728962","          203.721","         3777.644","       895584","      1656949","          999.536","         1849.273",
"01/18/2016 00:00","          0.31","          0.65","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1944323","       4039104","          218.007","          452.885","       533905","       804432","          595.212","          896.803",
"01/18/2016 00:15","          0.37","          8.12","         0.00","         0.04","            0","          842","         0.00","         0.00","            0","            0","       2306549","      50505112","          259.198","         5675.512","      1174319","      2084935","         1306.250","         2319.171",
"01/18/2016 00:30","          0.41","         39.83","         0.00","         0.45","            0","        34229","         0.00","         0.00","            0","            0","       2576936","     247729172","          292.160","        28086.295","      2260424","      7557459","         2492.198","         8332.369",
"01/18/2016 00:45","          0.33","         17.65","         0.00","         0.36","            0","        13363","         0.00","         0.00","            0","            0","       2034968","     109812096","          228.425","        12326.408","      1465459","      3658968","         1631.914","         4074.575",
"01/18/2016 01:00","          0.40","          0.69","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2471314","       4302447","          279.258","          486.176","       654006","       854462","          723.458","          945.201",
"01/18/2016 01:15","          0.77","         55.45","         0.00","         0.51","            0","        51614","         0.00","         0.00","            1","            0","       4810787","     344884399","          537.004","        38497.722","      3546868","     10034317","         3971.857","        11236.637",
"01/18/2016 01:30","          0.52","         23.14","         0.00","         0.00","            0","           84","         0.00","         0.00","            0","            0","       3240723","     143942978","          332.174","        14754.154","      2426398","      4285725","         2959.022","         5226.494",
"01/18/2016 01:45","          0.50","         26.93","         0.00","         0.24","            0","        12470","         0.00","         0.00","            0","            0","       3107311","     167528595","          346.854","        18700.380","      2648174","      5272909","         2965.480","         5904.713",
"01/18/2016 02:00","          0.25","          0.55","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1555906","       3404351","          175.234","          383.415","       543978","       771464","          603.749","          856.231",
"01/18/2016 02:15","          0.48","          3.56","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2993253","      22125902","          334.870","         2475.335","       971665","      1459055","         1085.659","         1630.229",
"01/18/2016 02:30","          0.38","          8.53","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2382620","      53068253","          271.321","         6043.147","       870547","      2295335","          955.595","         2519.577",
"01/18/2016 02:45","          0.53","         19.36","         0.00","         0.67","            0","        27045","         0.00","         0.00","            0","            0","       3269077","     120429634","          364.911","        13442.957","      1152652","      4024727","         1290.764","         4506.973",
"01/18/2016 03:00","          0.25","          0.55","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1573201","       3394847","          177.575","          383.193","       554424","       829542","          613.980","          918.651",
"01/18/2016 03:15","          0.32","          2.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1982749","      14071150","          220.581","         1565.415","       712206","      1150660","          800.231","         1292.876",
"01/18/2016 03:30","          0.29","         14.05","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1803529","      87403915","          204.926","         9931.270","       943548","      3171506","         1038.007","         3489.006",
"01/18/2016 03:45","          0.41","         13.46","         0.00","         0.19","            0","         5718","         0.00","         0.00","            0","            0","       2552523","      83720512","          287.478","         9429.023","      1868468","      3046653","         2073.771","         3381.413",
"01/18/2016 04:00","          4.47","          2.64","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      27811316","      16398104","         3128.773","         1844.787","      1812759","      2581929","         2014.177","         2868.810",
"01/18/2016 04:15","          0.38","          2.57","         0.00","         0.10","            0","         1112","         0.00","         0.00","            0","            0","       2386521","      15985673","          267.290","         1790.395","       772500","      1131721","          862.165","         1263.081",
"01/18/2016 04:30","          0.45","         11.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2795430","      70684456","          344.886","         8720.695","      1781559","      2843264","         1805.024","         2880.713",
"01/18/2016 04:45","          0.35","         13.45","         0.00","         0.16","            0","         4640","         0.00","         0.00","            0","            0","       2189283","      83674828","          244.926","         9361.121","      1253981","      2937454","         1401.096","         3282.072",
"01/18/2016 05:00","          0.38","          1.66","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2392816","      10325055","          272.482","         1175.766","       748805","       992784","          821.959","         1089.774",
"01/18/2016 05:15","          0.91","         66.93","         0.00","         1.72","            0","       211968","         0.00","         0.00","            0","            0","       5680801","     416324463","          639.800","        46888.542","      5730496","     12146507","         6360.151","        13481.140",
"01/18/2016 05:30","          0.92","         85.23","         0.00","         0.75","            0","        92501","         0.00","         0.00","            0","            0","       5710431","     530106201","          523.932","        48637.243","      4189873","     12272634","         5708.274","        16720.209",
"01/18/2016 05:45","          0.65","          8.49","         0.00","         0.74","            0","        17098","         0.00","         0.00","            0","            0","       4025093","      52787670","          459.867","         6030.991","      1550254","      2296056","         1696.120","         2512.096",
"01/18/2016 06:00","          0.55","          2.27","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3423595","      14089245","          389.862","         1604.413","      1148166","      2279036","         1260.336","         2501.686",
"01/18/2016 06:15","          0.73","          6.02","         0.00","         0.05","            0","         1426","         0.00","         0.00","            0","            0","       4567254","      37461666","          512.674","         4205.072","      2530377","      2869647","         2817.792","         3195.598",
"01/18/2016 06:30","          0.66","          5.98","         0.00","         0.00","            0","           32","         0.00","         0.00","            0","            0","       4100563","      37171692","          535.636","         4855.552","      1283483","      2046635","         1228.213","         1958.502",
"01/18/2016 06:45","          0.62","         20.25","         0.00","         0.24","            0","         9886","         0.00","         0.00","            0","            0","       3827043","     125941048","          424.323","        13963.714","      1218664","      4107133","         1373.917","         4630.364",
"01/18/2016 07:00","          0.46","          0.89","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2845823","       5533638","          320.155","          622.534","       816104","      1073368","          906.782","         1192.631",
"01/18/2016 07:15","          0.65","         37.84","         0.00","         0.01","            0","         1053","         0.00","         0.00","            0","            0","       4015883","     235358093","          452.791","        26536.624","      2599710","      7242574","         2882.162","         8029.461",
"01/18/2016 07:30","          0.45","          3.05","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2823364","      18993422","          290.454","         1953.948","      1173790","      1121947","         1426.233","         1363.241",
"01/18/2016 07:45","          0.76","         36.26","         0.00","         0.01","            0","          356","         0.00","         0.00","            0","            0","       4717421","     225566483","          528.351","        25263.446","      4305934","      6910355","         4805.730","         7712.450",
"01/18/2016 08:00","          0.39","          0.71","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2442620","       4410574","          276.016","          498.395","       713898","      1012550","          789.710","         1120.077",
"01/18/2016 08:15","          0.41","          4.19","         0.00","         0.00","            0","           26","         0.00","         0.00","            0","            0","       2542034","      26070238","          285.661","         2929.643","       977616","      1771472","         1087.448","         1970.492",
"01/18/2016 08:30","          0.49","          9.46","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3073679","      58867970","          345.405","         6615.288","      1832199","      2504845","         2038.041","         2786.257",
"01/18/2016 08:45","          0.42","          6.83","         0.00","         0.02","            0","          494","         0.00","         0.00","            0","            0","       2583600","      42510124","          291.301","         4793.016","       887105","      2077556","          983.487","         2303.277",
